S_75_5	S_115_5	S_10_5	S_79_6	S_206_6	S_257_6
cg04500520	0.305410203257417	0.188582543178224	0.258847316552861	0.0793771938895532	0.100038153586417	0.102815252825871
cg12652753	0.59823722085069	0.565152218422262	0.726431810976512	0.667818792360384	0.651758145537799	0.450740799087266
cg25626999	0.826975774087769	0.758898495529177	0.84439520468272	0.86466697498163	0.812725868150165	0.746691740055829
cg09785869	0.141276804810083	0.251575156295674	0.124756279315963	0.0641568671496431	0.166418090371654	0.118254547368996
cg06700740	0.443727873523775	0.560446044559275	0.701972346779995	0.342279640867532	0.358640446336207	0.288142340952601
cg04009062	0.769173687715986	0.703807864187396	0.703195011572047	0.698187837145124	0.629380400386042	0.483754372935345
cg14209549	0.0502423163079119	0.117423410184158	0.124499638850372	0.0840948878004115	0.0209470634096126	0.0426876518343051
cg01202950	0.288374804968221	0.355432726391432	0.159931357274614	0.220854628918888	0.233614699024986	0.120635625077368
cg22035897	0.849232580475735	0.772632169217043	0.841183972548258	0.725023896846243	0.779333201859586	0.556002798012504
cg23831998	0.509814038742487	0.587596796587231	0.638841933148725	0.726993387272475	0.580749148427826	0.382405189219309
cg02530971	0.186433570695626	0.131667952673224	0.36246956077623	0.0533905265958086	0.112081845835495	0.164804350495771
cg24881910	0.577680939346877	0.637873495763017	0.753128447784014	0.341364985188929	0.285177513084548	0.105074145040586
cg14006005	0.044923310928482	0.0591624888744429	0.0804138854542756	0.0493607858527918	0.0454641330275402	0.0355576486617077
cg27226564	0.685945220287113	0.882481969808728	0.886230869654458	0.508706004512911	0.439197106456697	0.478069633449101
cg21211321	0.803236135012297	0.581267960396747	0.636468944881818	0.329960441899833	0.642510294171713	0.394580141471126
cg24094513	0.0915501927330228	0.134985037419023	0.124797156978302	0.0560040288364807	0.0705741379468536	0.0982400731905881
cg13011204	0.821478909194363	0.856105117626318	0.90081496382459	0.884845690670073	0.827017298868096	0.627080386468922
cg05888894	0.745864393677305	0.82528467325161	0.780583596406319	0.802001009452439	0.706438637455534	0.541387454625963
cg26245048	0.43884579269135	0.480440851896379	0.724557148013558	0.404443238815721	0.463907860140493	0.291281789744215
cg14645124	0.860212795672117	0.903552301660089	0.883459553277629	0.376505466995592	0.381159866403775	0.729740630369891
cg13392848	0.908264863039561	0.884663864780311	0.912821773768066	0.872103616296136	0.842454757002685	0.873077209729751
cg15032621	0.781098492592255	0.586352532916317	0.709009333390512	0.320692587013142	0.675460652517398	0.652686941262173
cg08098256	0.349642366906113	0.357817521967382	0.118865671166285	0.253811202664331	0.362975085053301	0.14099699273447
cg11400153	0.931340240505205	0.91466469272398	0.921221400825275	0.854858166529798	0.897193676464935	0.736977096160471
cg18128164	0.0600117412234192	0.297056141052865	0.134055154848524	0.314396502797718	0.479025027099991	0.439695529048436
cg23623569	0.885840681792297	0.907904082781457	0.925097951587101	0.899557419165337	0.89339370008011	0.640792405027346
cg27309868	0.613943023229251	0.695679405117544	0.869327412090374	0.874458128350363	0.85966059062277	0.829590071624677
cg02296627	0.67747475772104	0.670368489959311	0.775453657950248	0.728994288228284	0.699545756959451	0.549161878060764
cg03445516	0.361395080239984	0.300216771047028	0.374916412125243	0.324774324477095	0.366367696775323	0.488065851906835
cg11191464	0.505709239839258	0.431813206864432	0.604247358172695	0.296451911920368	0.371362786173144	0.207967226897616
cg20445254	0.294409127400112	0.461055927949216	0.61129265942874	0.297836595160141	0.139401019919524	0.156839268704433
cg07460778	0.461844009968202	0.51456924551552	0.742610611963216	0.525848495227341	0.598642182045321	0.335483631554285
cg13335665	0.593795789907259	0.552012443623288	0.859398010492851	0.619188195218532	0.613825641397758	0.380326669690942
cg15066599	0.92872810706433	0.931897976612799	0.937674510033186	0.876373030032045	0.903350911010829	0.747194143107338
cg04284122	0.383700386488431	0.359184809608073	0.115581093173444	0.0780019772995093	0.123125422257682	0.0883449434470579
cg26305756	0.61761440045553	0.60483569753212	0.447292125203189	0.467825633856065	0.553084151457021	0.3591609538164
cg01285676	0.886738047656463	0.894965956884951	0.906024918305244	0.88010237997436	0.866633539996693	0.819133187516574
cg02747789	0.786484839593623	0.624024903265312	0.687930833515153	0.332962094236955	0.656743697873859	0.397113935751017
cg15821214	0.82779048967981	0.732261209048218	0.881231988547746	0.72099495817133	0.820499662768832	0.778111622688716
cg02198192	0.864382581619015	0.805954040958573	0.88666914084875	0.878840327307342	0.817468648308183	0.82417206947525
cg06649737	0.185137839901602	0.239469858581161	0.0762112838551792	0.0462342554789931	0.0710063514211387	0.0913776711756289
cg22931383	0.0409708092195928	0.0634974087655344	0.081250732837754	0.0574598027382852	0.0501854816521324	0.0588082293004331
cg14969476	0.765467652749125	0.870394750366584	0.849465674577319	0.446436339083792	0.821640703641604	0.598544066553017
cg20025748	0.910617275988723	0.879928906691326	0.834176853827287	0.652499872885747	0.888272939103089	0.750804853230876
cg17879076	0.620665320705144	0.732993444477579	0.871737063761849	0.708706220102152	0.571541626057517	0.428783985294829
cg03138624	0.635064876942437	0.765871531315398	0.79026645951567	0.286690454250914	0.494552830096329	0.296685102678856
cg26405097	0.488014334338279	0.505791079823297	0.689640598944243	0.600545446375742	0.463232743752153	0.390986756132839
cg14646998	0.595274211899044	0.515207970452008	0.714969723252987	0.531048702853161	0.494374093197566	0.337348538288747
cg19781472	0.254196780698988	0.412053204004804	0.584206362032151	0.146737107265404	0.259657181533051	0.188639124781791
cg20389063	0.39073631446945	0.378029587790424	0.214751714723057	0.284131395883699	0.346005761949392	0.138427902672972
cg24408907	0.370540762011141	0.529104517536763	0.622113779468515	0.428168014495666	0.420731059781362	0.303311946458299
cg17975314	0.88024600375672	0.93557013885	0.930458712928641	0.890768637327342	0.839436837985491	0.510673858240537
cg05890541	0.0701975129705536	0.0711327510338522	0.0636857768238465	0.0389957392075064	0.0653651430238376	0.0726943694367817
cg05958729	0.864746801892706	0.794163800952944	0.867615095210384	0.525570372490745	0.764324207115872	0.41727110232105
cg01315447	0.759715712697846	0.833332014613973	0.788642360615899	0.616256629427554	0.757256497689239	0.314248452562012
cg17796043	0.182512813329131	0.169092322902863	0.22183529436294	0.300781867513014	0.178758569596167	0.0675921741566131
cg02830006	0.893296183885674	0.865396044636547	0.870913203243505	0.845381088055103	0.8689947225574	0.667146084207899
cg10922229	0.798648262458137	0.71093366400324	0.880569052677005	0.778678146215813	0.829966231408616	0.568741285859838
cg27400458	0.843481749335361	0.865921041694345	0.870111326891334	0.78558366252971	0.825714933871611	0.664050025211649
cg05540577	0.893727221677083	0.895567200725124	0.920400080795564	0.776031925581708	0.8819469286749	0.661257464080049
cg15535166	0.84020784524523	0.859488180285542	0.885006226101033	0.829524312402605	0.874395468558658	0.63397603597416
cg26572207	0.534662225863726	0.674208470444862	0.482777912210179	0.395999721389119	0.580514002604323	0.299565632146233
cg05187154	0.451271120638793	0.299955959687202	0.223008424077211	0.265054014351199	0.327112794560743	0.15634053943902
cg11916065	0.896432094856206	0.892854479327936	0.857509251889552	0.658581728875865	0.885559941940272	0.901982185319696
cg15852141	0.629452698116484	0.592052506625269	0.774506709829718	0.696428518169543	0.777686142517271	0.696587059926609
cg18329758	0.449491681920665	0.781043095463917	0.743257895066322	0.726994774306295	0.590332582457791	0.832134934864779
cg04415168	0.120155902623605	0.0673851927696412	0.124082971326569	0.0453470990977911	0.144151556473916	0.0727379686102164
cg27348710	0.347392855506686	0.160894051278914	0.728563094068811	0.068253732095984	0.418415317977995	0.130149662971395
cg17050643	0.0703918976375038	0.0522150681108545	0.0572532219366208	0.048873813746932	0.0516108580955704	0.0411468733601631
cg15816817	0.0624361044598013	0.048424238800659	0.0520283530835844	0.0517083133042212	0.0547973528236909	0.0783814934812478
cg02852651	0.756553650012287	0.831239347447966	0.88298906611397	0.453669409764964	0.701593486970896	0.265148981673615
cg16703647	0.0494649194235069	0.0518217688044932	0.0514269434368986	0.0935208093373012	0.10090882741606	0.10153651964732
cg08876964	0.489559121706668	0.622784364810399	0.542372602813558	0.259995949552151	0.665887391000296	0.292698628735994
cg04072323	0.19597264774539	0.0939465583086252	0.131602799033138	0.0818633033370115	0.619815977078182	0.400657489936694
cg27109989	0.836976268581441	0.894566641296089	0.909390192551733	0.872367386388549	0.824704189506258	0.639446161616756
cg00317609	0.417145569233602	0.674254656010256	0.696378987658155	0.372132170350315	0.313493314308909	0.179708159314562
cg27282505	0.867968476571095	0.721296227210944	0.868688722891329	0.506474673804611	0.871385796062589	0.819021218818158
cg23430560	0.830722728601418	0.581870074808265	0.695166932096446	0.58566291026305	0.724299835429605	0.318129072178191
cg12999267	0.318653038197948	0.369350057173833	0.287980618108937	0.20775151497624	0.225424155422606	0.121015523813323
cg27085107	0.857490958501892	0.908087434520297	0.87660813525366	0.744150531197608	0.5664866277343	0.407811053372953
cg17398851	0.100750508234509	0.0871529295577024	0.0567250614366519	0.120884711469849	0.114178159142356	0.127049000549552
cg05817552	0.041259701521815	0.0492376431320671	0.03943001557595	0.0361043230921924	0.0502345610684696	0.0900950844999136
cg08778580	0.782858235455694	0.664496475104225	0.706931211140102	0.493991517299742	0.695934425663918	0.685803788858406
cg16731907	0.860535195597692	0.847741398916606	0.778011993206165	0.740591787402172	0.765749202464732	0.172571801446558
cg12099313	0.468262303788848	0.549879984813774	0.150072309806875	0.275061701821068	0.387759768351119	0.188948107119289
cg05690388	0.311454630157723	0.381533493343452	0.130136986895571	0.131285118949778	0.261408085164779	0.105606533451244
cg18345229	0.851896558654394	0.67472360921992	0.772618865124413	0.735827948428743	0.843143305478899	0.588048375200996
cg20083442	0.387435540514192	0.311524542324878	0.403933652417244	0.260704771422735	0.268189652979719	0.150411084894056
cg16693881	0.585730066447801	0.673246197724486	0.840802238118041	0.151706613987676	0.604476177627563	0.827434860214693
cg22433802	0.414707518997992	0.277574526746023	0.139869390919522	0.142998684917584	0.133857619159105	0.0807932918976442
cg26442256	0.525748269144414	0.72669689386668	0.782401800214513	0.788094707549058	0.443676861246645	0.521282759038231
cg16071772	0.0537923304925969	0.0465991050468162	0.0579151173890435	0.0295465324635966	0.0716135090724691	0.101502526570122
cg19628053	0.899373947608341	0.934367679100311	0.929456121263642	0.924400310197724	0.908702228605409	0.752676381461117
cg10168894	0.123061468577973	0.251358588605292	0.52322122804157	0.068621070242406	0.07371809855283	0.10108945358359
cg23562538	0.251521702304875	0.32811841648597	0.412078134329019	0.128399871618182	0.396696291805708	0.360156818309432
cg15953070	0.92543318080594	0.876045248234975	0.896904804119023	0.895483033742848	0.926220751001083	0.732963180829023
cg01674000	0.699035904735386	0.745011309890672	0.451456946118593	0.596394508780254	0.453258280949614	0.331252580835288
cg12989020	0.088744819478524	0.0768670283430734	0.0742380989753955	0.0608764465255227	0.0946145266139372	0.0993389515872676
cg06149204	0.743299456670587	0.801999347306471	0.855459277588038	0.79365884364457	0.674891063699569	0.423471548096259
cg00321129	0.437693587220705	0.468223904617095	0.66149685981708	0.283346354589743	0.352888878518146	0.152857518256197
cg07005706	0.677944215348766	0.586457276016298	0.665945957223271	0.724956525712618	0.330788740502243	0.17406826309446
cg08584627	0.332910375067121	0.197522591245453	0.03941669160368	0.0302693001607088	0.0562455630813433	0.0837724506885796
cg06586971	0.635810799991143	0.651120783678791	0.686729276340789	0.539431833045307	0.447544275453795	0.191190057596957
cg21594327	0.634926596514372	0.615397912904294	0.804821359707678	0.778221816375278	0.501555368964425	0.457644200180972
cg19134374	0.267153367444429	0.323460950042054	0.644847434713955	0.101023775507723	0.286981011765414	0.0960107007853999
cg14950134	0.324119570026091	0.329048297107759	0.106231106709531	0.0530453515113188	0.188873763675611	0.0959780097357656
cg13759797	0.712811782862048	0.786320370186739	0.890150059808549	0.60716380348497	0.78094327211781	0.727106039335524
cg01591938	0.0661899284697704	0.114332774885948	0.0472076394868421	0.0409284650628208	0.0660362446522574	0.0623261963131378
cg14548597	0.603453436107799	0.626420218148847	0.732161443916513	0.785005405257341	0.649685998866462	0.62607224854348
cg01328499	0.74285537383276	0.818269709230745	0.75547816130293	0.69431820709808	0.798859190386577	0.464354121970821
cg10517290	0.412804049877388	0.265417099324137	0.515118451747327	0.107908708137205	0.43119902758377	0.296577848922092
cg15828842	0.555628835503505	0.708744294957975	0.72318789257198	0.481683115022291	0.626793689145126	0.460247478686114
cg13022387	0.549918276735774	0.667230476874398	0.724178550520109	0.353089789476408	0.401762303254097	0.307533054077276
cg00746248	0.714736834228914	0.797007052327604	0.797292848636136	0.737561204718246	0.746574725239923	0.473982799105268
cg17988641	0.856769004229356	0.828395671796937	0.807916490089998	0.868248629048489	0.860591428585362	0.622829202445973
cg02694955	0.0820354814252107	0.0734268030425752	0.0835904238277034	0.0458380580014087	0.0903531699081714	0.0867115072318998
cg16787065	0.0872002033424907	0.0971458025094449	0.0958145839219093	0.0543544879599807	0.573739494672144	0.0540990307759241
cg18697991	0.544046315044653	0.619647809841469	0.388994028780765	0.628600794967489	0.455443645752434	0.239704097320889
cg13576479	0.056627941428502	0.0439745857180232	0.0574535975762049	0.0572070693300632	0.0394743036425759	0.0736811893713056
cg24908618	0.809565098997064	0.853185011760405	0.788533994594525	0.72296152731318	0.887264319969488	0.618911626324553
cg02877451	0.699478117701668	0.597982746178127	0.636048303872787	0.710856545763407	0.463907860140493	0.362356596405674
cg10892454	0.0520122696444541	0.0483691358530591	0.0502291028569455	0.0355201693925065	0.0575720904021714	0.0673209278964648
cg15272467	0.747316834693766	0.736434068125498	0.489754289657929	0.278667469774718	0.364549566568369	0.424731289819426
cg11076970	0.894755681608242	0.782046414613716	0.965255029302259	0.949656874277954	0.897686196895547	0.644279763548214
cg13438722	0.477736503209881	0.462470044310527	0.17956599563538	0.207509280486828	0.289936610807366	0.259432060279633
cg05622566	0.456830458185515	0.660760720303333	0.451191427457649	0.310908710529727	0.205455026279665	0.102256960254627
cg15257376	0.0733005679953684	0.0695624165092024	0.084369536082171	0.074013664562282	0.0594631054771035	0.0792902518628371
cg13409174	0.86322079190638	0.857656988387067	0.814250296152926	0.802548233549642	0.786146248982552	0.354889911213445
cg02446319	0.778525634748518	0.85623118499958	0.855912533770374	0.869375216874682	0.740106162920612	0.445266938123123
cg22403971	0.0540461849288987	0.0360474985243214	0.0268832722383485	0.0423657019011044	0.0875965084456493	0.0718257948066095
cg09633152	0.405749149603811	0.456224482489974	0.753310947925955	0.199086068913481	0.57735862413219	0.157721681678328
cg10989328	0.291107096048537	0.439569254224157	0.502421128507115	0.394501724726476	0.343313156107716	0.162087800568904
cg08398371	0.687083299356267	0.505181333096978	0.887328361367675	0.340649796459723	0.596158150806443	0.677245058299523
cg15865637	0.71727199120207	0.810366558275953	0.880057429622557	0.409344484158792	0.602374202850362	0.398466154870585
cg04254083	0.434782575825019	0.372732556975161	0.116983812942943	0.198030124809122	0.299609812147536	0.078479819197077
cg16949673	0.389039979511787	0.299911269095444	0.117834073752789	0.121324095728246	0.254600683639799	0.10139334505736
cg07552544	0.0920962532555205	0.118960909511932	0.0674990960591481	0.0918225787643756	0.102559859804574	0.0835295522244672
cg25431820	0.486778923243799	0.556546005126256	0.378066973260304	0.284232958176134	0.533580112179022	0.222953983198892
cg14278345	0.47019670225541	0.678157589830989	0.793507071027556	0.413659010071148	0.480074983754097	0.7308335889558
cg14138047	0.697693234604295	0.835292583848004	0.882018089121587	0.5714909874652	0.884276780447632	0.772360077917
cg13862271	0.784450652678624	0.895272654669408	0.915709199882465	0.842602977525747	0.710739610802434	0.566075895739608
cg06122933	0.048258457492714	0.0423814773830241	0.0428455271058361	0.0388969318156438	0.0386670107248642	0.0849959313712715
cg26351416	0.417794473718717	0.520365082902164	0.113789357454614	0.237958287611467	0.341901466543867	0.210992760259627
cg22544563	0.0666215111467608	0.0604160710088641	0.0324998216898491	0.0475238167204576	0.107810653268292	0.122943127700117
cg07026430	0.524691347305165	0.558828868386014	0.564756665688311	0.319844278858026	0.304156723712086	0.177180845874514
cg13526518	0.822171509680363	0.865275026915771	0.873772065172396	0.832723649416482	0.748355704587984	0.81819239187476
cg27057797	0.257752785086072	0.268568101001785	0.103471915159575	0.0704936902668998	0.144388986751964	0.133341230226432
cg27175819	0.0619123499871566	0.14682721711162	0.164785439208044	0.0800752460630311	0.506145404451899	0.160321575936983
cg16362974	0.875922671797932	0.891253562202249	0.833393972352257	0.794103631652201	0.830467538042608	0.718825495846456
cg18477664	0.802673835644351	0.855437336839892	0.877921453149178	0.892780697619715	0.713909615078451	0.472796023706575
cg11184340	0.0442437528134876	0.0483553158065364	0.0699736118506263	0.0509436200923903	0.0537163045786841	0.0470071466781306
cg09000805	0.410433804763766	0.362502200851789	0.485641835469685	0.800357501547421	0.712476161013844	0.640797232610811
cg01739737	0.863534643360688	0.883163166157315	0.884696879649394	0.399082061228766	0.847113502199301	0.646224176654931
cg25219415	0.855351108472985	0.811702508870788	0.838895483582433	0.790439930339393	0.568606970883815	0.556367054675793
cg24744210	0.87758078756888	0.883394549900909	0.867879766556579	0.829509276930749	0.897911927769042	0.692915292734587
cg00666360	0.643945684824976	0.870708833201305	0.735591574942751	0.483839265571486	0.594499712042628	0.570457977801681
cg26207409	0.687249765377445	0.555442498737851	0.609939318310399	0.371951579516175	0.590879298049633	0.411562126462119
cg12944192	0.319120449805057	0.337473534592654	0.484087516332449	0.223719787193892	0.207697325948177	0.167743833911923
cg26036406	0.568203886848922	0.661139633124038	0.848785939895208	0.615439514784702	0.512656789808639	0.476266277056903
cg11875987	0.789814615628636	0.798445039667628	0.777367461411757	0.631851536135284	0.415898414970294	0.218105564324209
cg07612416	0.884196405439168	0.875239999952014	0.891082584309521	0.88670765863248	0.86956986699103	0.82006805758737
cg18736183	0.662397694707279	0.762628265305045	0.863535661679894	0.756546438393296	0.648323501151835	0.36709266158064
cg11938080	0.918979466576986	0.907664441029238	0.871922718610294	0.855073324058703	0.884200937652631	0.56878472644387
cg06933777	0.616370182852092	0.647447688784001	0.760764196490514	0.36999964812224	0.388964000953958	0.618635133821375
cg08649436	0.612533622743358	0.638293014799368	0.651575616642071	0.529550217414242	0.496134162693089	0.522080160078581
cg00327735	0.102748547991721	0.0914130943924186	0.0644778648860587	0.068193227465724	0.0834576376490141	0.0611811069889506
cg19777470	0.0678138483561483	0.0794133638490744	0.109607639314734	0.0678671115105611	0.0888469538912739	0.0723103161593474
cg08301035	0.762973146984798	0.760286734481543	0.810892243763143	0.423219023307092	0.805280089615113	0.545352996217054
cg03852963	0.078981651342788	0.0625502653735653	0.0617525425556874	0.0476982519818525	0.089109737808157	0.108009767243973
cg17244176	0.876193996051788	0.857124836768019	0.918223865818941	0.880691037647183	0.814695875592144	0.81894977817852
cg04169830	0.903098301481332	0.928885685568243	0.911813525236803	0.873118151817514	0.91716272365211	0.735532814432148
cg25115145	0.823302883450238	0.873931554532257	0.870744441227291	0.903404103610586	0.930990411778384	0.846793627239839
cg10487414	0.65101507530455	0.721394013747439	0.537299099017503	0.564302349060819	0.550568571870923	0.591930179905841
cg15256480	0.865210897779499	0.840075525655312	0.905080282548383	0.897212473137011	0.911815152705067	0.753013848907721
cg16760684	0.655840668085882	0.778595983192535	0.756749070177101	0.639801510214263	0.698572606762423	0.360139786127676
cg25477905	0.321485601038879	0.408950527156608	0.453110293948394	0.337372974457597	0.19648840151239	0.168894125684098
cg14317086	0.848466020231822	0.879704348124576	0.887756732481214	0.756192684611495	0.863738711883811	0.753296574184745
cg09608199	0.619733414475876	0.778178842111842	0.792831011990703	0.54301122331354	0.724504900755908	0.390716403133852
cg02161940	0.607989929140112	0.693017240683234	0.711126212213115	0.384921341100881	0.433336729669856	0.39011947552384
cg12477065	0.674796574393741	0.56728288236859	0.596454571359859	0.309024612767839	0.702540422699143	0.401213341926395
cg07826657	0.578756598175274	0.576173932611613	0.776828616775214	0.467298011353334	0.465481832833691	0.391955206456813
cg04584781	0.0381854850916629	0.0519769224595282	0.0301379806472283	0.0337508013157885	0.0278253714307109	0.0738729516784442
cg19739774	0.683550902773759	0.607890692636278	0.722567465689849	0.514021081128649	0.55486501970219	0.364634540579386
cg15163306	0.887219380701539	0.66548339724185	0.930837119752921	0.620602112875366	0.82894474004725	0.57721598227443
cg17179826	0.851735071065921	0.856445417958466	0.783228467222431	0.825903213270792	0.863359606260975	0.860147985081137
cg13710703	0.047618216501781	0.0394374098200748	0.071586884535518	0.0458704483727498	0.0499807764645964	0.117098256495081
cg01412803	0.896497449739608	0.893964949267589	0.859340825415252	0.906571081550159	0.898978553958938	0.637498877846649
cg23105820	0.72843677214665	0.561138301796942	0.853866729973577	0.683615375341171	0.548422384186489	0.507882042241143
cg26279525	0.452631102819342	0.643936221462986	0.740436147655418	0.274105156655629	0.680555778952126	0.685067122177813
cg13696505	0.725447961678054	0.748205890390447	0.884015316227426	0.47273249693491	0.850623289862782	0.296725797030297
cg26772810	0.881219870764239	0.897455885489383	0.893675447347789	0.884324700686516	0.864500260366317	0.843648881568061
cg12038708	0.857069223394954	0.852473517936551	0.826687489519556	0.614859963925805	0.628963999243815	0.774017080318181
cg09258150	0.238492424448902	0.223261194161332	0.336928990823973	0.260691623243485	0.212257978926053	0.320963851046748
cg19470726	0.795675856469815	0.778998765112833	0.805160232891732	0.880394275313431	0.825704228124817	0.616641733280197
cg02018796	0.883907248148438	0.8834892051247	0.905176239984133	0.927138934247372	0.646134517267147	0.608640875769382
cg12609498	0.577617924681342	0.612497431285404	0.228202064301001	0.284089713468411	0.484082045525011	0.200710281666683
cg15696968	0.76104359904296	0.591718070413451	0.797938914108883	0.519225531661805	0.41184621884009	0.587472544704766
cg02913568	0.885951203448186	0.876015378746089	0.874247356630627	0.832271660056149	0.844463109850313	0.72825276914598
cg20282636	0.48105650930155	0.525748201374393	0.414122005433058	0.606484648428101	0.202591408294733	0.130906454841775
cg07966482	0.837769794979403	0.870176604964145	0.861376513564555	0.853572313293772	0.596839872003025	0.24235418643131
cg06026160	0.391477529086877	0.509301636346393	0.806693798503562	0.651914748965447	0.695581727656096	0.50094678295444
cg15648389	0.36590508456912	0.353814494062675	0.33318482916661	0.401224490612731	0.215725493166377	0.17255029153548
cg06947381	0.87014375989072	0.852162424795697	0.899253557667596	0.881559330225974	0.854017821910762	0.656168928682023
cg06566847	0.681599234397597	0.77489922474211	0.872193668080395	0.845060871987995	0.662622027138587	0.513970332640673
cg01395130	0.497771633241267	0.674053822645862	0.772517790723794	0.349756495319518	0.397059555094155	0.313246708036664
cg25653839	0.883070103161426	0.88473085290288	0.894991513989591	0.913521313281207	0.879472190787452	0.583195031265637
cg18810506	0.884327648091223	0.872187314173638	0.870051176939074	0.693671018538089	0.896317069731679	0.781569977705985
cg13838713	0.733275091862905	0.803759521599978	0.877608671854151	0.79793901931014	0.78210433701863	0.367573808776111
cg03251079	0.0612799813565541	0.110327630975701	0.117815727277423	0.0991310300822258	0.0833867556625165	0.0810018343180233
cg03061960	0.154563991963833	0.118709671659674	0.0821467070551084	0.0518144317675725	0.0986776103928666	0.130184627995838
cg09944300	0.888020419196998	0.91613026030538	0.948401654138006	0.921660240155267	0.898191770797817	0.699493047267983
cg00390511	0.380292132330092	0.487833608538422	0.62786087521141	0.480098888005201	0.35245818908894	0.195880800885699
cg25554986	0.264847244822183	0.288501200625136	0.126081035433093	0.112231507862521	0.201297320072843	0.147324116719085
cg20374317	0.84808133223533	0.77078299452602	0.697478033470442	0.75189366684527	0.83757939475045	0.393377356972972
cg23120725	0.636513189305802	0.769256770141148	0.713901557887617	0.522835984621323	0.689756924964946	0.412090820926013
cg26150142	0.535988486112085	0.754519367885783	0.604963323188376	0.346794237304821	0.38179576589511	0.226738416057797
cg21368651	0.512339331049979	0.421632175820189	0.365840317617031	0.298399213012885	0.457553058888254	0.307533054077276
cg07505629	0.753505436273594	0.825695010544081	0.822024975874841	0.306715065579432	0.727430845082599	0.219891412835807
cg12482123	0.609302238462821	0.589708787593045	0.816344277267349	0.687828102697555	0.622834824392841	0.379998743664343
cg21792330	0.608210763119863	0.443057608379371	0.552621326085566	0.287787209230838	0.420659635549297	0.232103049970559
cg09049978	0.596345409360372	0.604993130417461	0.655848924352539	0.403600879629999	0.602731079343493	0.389662292216517
cg03302009	0.763015419761772	0.678265519877525	0.837851210396712	0.423420860579513	0.832098352283104	0.499782859415933
cg17109273	0.0422062119976968	0.0371383254337172	0.0450222505913636	0.0323750212817753	0.0441492888027424	0.0698552601985325
cg12825577	0.0902292545466703	0.225086161204375	0.09353743581837	0.0583434817463531	0.0891767649633538	0.0889834426616339
cg19267596	0.0635283178773305	0.0397502045021063	0.065787215577778	0.0453653629684719	0.0652346785249128	0.064211344257437
cg04096472	0.108505408015759	0.089296253978168	0.0537112435938236	0.0932342297947419	0.120991972215404	0.114258207001407
cg03675477	0.587786844336435	0.570122069364026	0.313122176869794	0.215195728494219	0.431002049878681	0.189076132046677
cg10661558	0.506722947126332	0.779522096779911	0.775172299580487	0.591324877460835	0.787779344749667	0.700507310259413
cg23296652	0.432987583684124	0.473100831619733	0.217467756834345	0.167219157608146	0.316197555160341	0.171130867342897
cg27260597	0.720368776093525	0.749725378018822	0.821379874809892	0.589775203191576	0.682379561165387	0.480462862503811
cg18905676	0.0482138211880268	0.0779470704658579	0.0561145297055678	0.0466313473243658	0.0499837628904841	0.0806496528839724
cg15504461	0.557900477540055	0.477125023076493	0.82637736839023	0.666286205639085	0.72739599350874	0.630933721998543
cg11363290	0.754674074525413	0.825047612887673	0.637461502873861	0.368890553300398	0.381782059802207	0.229482384896194
cg27665123	0.890913218352434	0.890362421467884	0.911219044941358	0.905378687979477	0.832951372869037	0.703437538646759
cg11717907	0.208310116650534	0.203436514118165	0.116064107645855	0.086180759776266	0.133045905160786	0.0851918094906314
cg06496084	0.627630099042829	0.787956208231471	0.858623535082977	0.464150551549126	0.584275031347183	0.613712923258494
